Sno,Date,Time,State/UnionTerritory,ConfirmedIndianNational,ConfirmedForeignNational,Cured,Deaths,Confirmed,source,State,TotalSamples,Negative,Positive
300.0,23/03/20,6:00 PM,Himachal Pradesh,2,0,0.0,0.0,2.0,train,,,,
301.0,23/03/20,6:00 PM,Karnataka,33,0,2.0,1.0,33.0,train,,,,
302.0,23/03/20,6:00 PM,Kerala,60,7,3.0,0.0,67.0,train,,,,
303.0,23/03/20,6:00 PM,Madhya Pradesh,6,0,0.0,0.0,6.0,train,,,,
304.0,23/03/20,6:00 PM,Maharashtra,71,3,0.0,2.0,74.0,train,,,,
305.0,23/03/20,6:00 PM,Odisha,2,0,0.0,0.0,2.0,train,,,,
306.0,23/03/20,6:00 PM,Puducherry,1,0,0.0,0.0,1.0,train,,,,
307.0,23/03/20,6:00 PM,Punjab,21,0,0.0,1.0,21.0,train,,,,
308.0,23/03/20,6:00 PM,Rajasthan,26,2,3.0,0.0,28.0,train,,,,
309.0,23/03/20,6:00 PM,Tamil Nadu,7,2,1.0,0.0,9.0,train,,,,
310.0,23/03/20,6:00 PM,Telengana,22,10,1.0,0.0,32.0,train,,,,
311.0,23/03/20,6:00 PM,Chandigarh,6,0,0.0,0.0,6.0,train,,,,
312.0,23/03/20,6:00 PM,Jammu and Kashmir,4,0,0.0,0.0,4.0,train,,,,
313.0,23/03/20,6:00 PM,Ladakh,13,0,0.0,0.0,13.0,train,,,,
314.0,23/03/20,6:00 PM,Uttar Pradesh,30,1,9.0,0.0,31.0,train,,,,
315.0,23/03/20,6:00 PM,Uttarakhand,3,0,0.0,0.0,3.0,train,,,,
316.0,23/03/20,6:00 PM,West Bengal,7,0,0.0,0.0,7.0,train,,,,
317.0,24/03/20,6:00 PM,Andhra Pradesh,8,0,0.0,0.0,8.0,train,,,,
318.0,24/03/20,6:00 PM,Bihar,3,0,0.0,1.0,3.0,train,,,,
319.0,24/03/20,6:00 PM,Chhattisgarh,1,0,0.0,0.0,1.0,train,,,,
320.0,24/03/20,6:00 PM,Delhi,29,1,6.0,1.0,30.0,train,,,,
321.0,24/03/20,6:00 PM,Gujarat,32,1,0.0,1.0,33.0,train,,,,
322.0,24/03/20,6:00 PM,Haryana,14,14,11.0,0.0,28.0,train,,,,
323.0,24/03/20,6:00 PM,Himachal Pradesh,3,0,0.0,1.0,3.0,train,,,,
324.0,24/03/20,6:00 PM,Karnataka,37,0,3.0,1.0,37.0,train,,,,
325.0,24/03/20,6:00 PM,Kerala,87,8,4.0,0.0,95.0,train,,,,
326.0,24/03/20,6:00 PM,Madhya Pradesh,7,0,0.0,0.0,7.0,train,,,,
327.0,24/03/20,6:00 PM,Maharashtra,86,3,0.0,2.0,89.0,train,,,,
328.0,24/03/20,6:00 PM,Manipur,1,0,0.0,0.0,1.0,train,,,,
329.0,24/03/20,6:00 PM,Odisha,2,0,0.0,0.0,2.0,train,,,,
330.0,24/03/20,6:00 PM,Puducherry,1,0,0.0,0.0,1.0,train,,,,
331.0,24/03/20,6:00 PM,Punjab,29,0,0.0,1.0,29.0,train,,,,
332.0,24/03/20,6:00 PM,Rajasthan,30,2,3.0,0.0,32.0,train,,,,
333.0,24/03/20,6:00 PM,Tamil Nadu,13,2,1.0,0.0,15.0,train,,,,
334.0,24/03/20,6:00 PM,Telengana,25,10,1.0,0.0,35.0,train,,,,
335.0,24/03/20,6:00 PM,Chandigarh,7,0,0.0,0.0,7.0,train,,,,
336.0,24/03/20,6:00 PM,Jammu and Kashmir,4,0,0.0,0.0,4.0,train,,,,
337.0,24/03/20,6:00 PM,Ladakh,13,0,0.0,0.0,13.0,train,,,,
338.0,24/03/20,6:00 PM,Uttar Pradesh,32,1,11.0,0.0,33.0,train,,,,
339.0,24/03/20,6:00 PM,Uttarakhand,3,1,0.0,0.0,4.0,train,,,,
340.0,24/03/20,6:00 PM,West Bengal,9,0,0.0,1.0,9.0,train,,,,
341.0,25/03/20,6:00 PM,Andhra Pradesh,9,0,1.0,0.0,9.0,train,,,,
342.0,25/03/20,6:00 PM,Bihar,4,0,0.0,1.0,4.0,train,,,,
343.0,25/03/20,6:00 PM,Chhattisgarh,1,0,0.0,0.0,1.0,train,,,,
344.0,25/03/20,6:00 PM,Delhi,30,1,6.0,1.0,31.0,train,,,,
345.0,25/03/20,6:00 PM,Gujarat,37,1,0.0,1.0,38.0,train,,,,
346.0,25/03/20,6:00 PM,Haryana,14,14,11.0,0.0,28.0,train,,,,
347.0,25/03/20,6:00 PM,Himachal Pradesh,3,0,0.0,1.0,3.0,train,,,,
348.0,25/03/20,6:00 PM,Karnataka,41,0,3.0,1.0,41.0,train,,,,
349.0,25/03/20,6:00 PM,Kerala,101,8,4.0,0.0,109.0,train,,,,
350.0,25/03/20,6:00 PM,Madhya Pradesh,14,0,0.0,0.0,14.0,train,,,,
351.0,25/03/20,6:00 PM,Maharashtra,125,3,1.0,3.0,128.0,train,,,,
352.0,25/03/20,6:00 PM,Manipur,1,0,0.0,0.0,1.0,train,,,,
353.0,25/03/20,6:00 PM,Mizoram,1,0,0.0,0.0,1.0,train,,,,
354.0,25/03/20,6:00 PM,Odisha,2,0,0.0,0.0,2.0,train,,,,
355.0,25/03/20,6:00 PM,Puducherry,1,0,0.0,0.0,1.0,train,,,,
356.0,25/03/20,6:00 PM,Punjab,29,0,0.0,1.0,29.0,train,,,,
357.0,25/03/20,6:00 PM,Rajasthan,34,2,3.0,0.0,36.0,train,,,,
358.0,25/03/20,6:00 PM,Tamil Nadu,16,2,1.0,0.0,18.0,train,,,,
359.0,25/03/20,6:00 PM,Telengana,25,10,1.0,0.0,35.0,train,,,,
360.0,25/03/20,6:00 PM,Chandigarh,7,0,0.0,0.0,7.0,train,,,,
361.0,25/03/20,6:00 PM,Jammu and Kashmir,7,0,1.0,0.0,7.0,train,,,,
362.0,25/03/20,6:00 PM,Ladakh,13,0,0.0,0.0,13.0,train,,,,
363.0,25/03/20,6:00 PM,Uttar Pradesh,36,1,11.0,0.0,37.0,train,,,,
364.0,25/03/20,6:00 PM,Uttarakhand,3,1,0.0,0.0,4.0,train,,,,
365.0,25/03/20,6:00 PM,West Bengal,9,0,0.0,1.0,9.0,train,,,,
366.0,26/03/20,6:00 PM,Andaman and Nicobar Islands,1,0,0.0,0.0,1.0,train,,,,
367.0,26/03/20,6:00 PM,Andhra Pradesh,11,0,1.0,0.0,11.0,train,,,,
368.0,26/03/20,6:00 PM,Bihar,6,0,0.0,1.0,6.0,train,,,,
369.0,26/03/20,6:00 PM,Chandigarh,7,0,0.0,0.0,7.0,train,,,,
370.0,26/03/20,6:00 PM,Chhattisgarh,6,0,0.0,0.0,6.0,train,,,,
371.0,26/03/20,6:00 PM,Delhi,35,1,6.0,1.0,36.0,train,,,,
372.0,26/03/20,6:00 PM,Goa,3,0,0.0,0.0,3.0,train,,,,
373.0,26/03/20,6:00 PM,Gujarat,42,1,0.0,3.0,43.0,train,,,,
374.0,26/03/20,6:00 PM,Haryana,16,14,11.0,0.0,30.0,train,,,,
375.0,26/03/20,6:00 PM,Himachal Pradesh,3,0,0.0,1.0,3.0,train,,,,
376.0,26/03/20,6:00 PM,Jammu and Kashmir,13,0,1.0,0.0,13.0,train,,,,
377.0,26/03/20,6:00 PM,Karnataka,55,0,3.0,2.0,55.0,train,,,,
378.0,26/03/20,6:00 PM,Kerala,110,8,6.0,0.0,118.0,train,,,,
379.0,26/03/20,6:00 PM,Ladakh,13,0,0.0,0.0,13.0,train,,,,
380.0,26/03/20,6:00 PM,Madhya Pradesh,20,0,0.0,1.0,20.0,train,,,,
381.0,26/03/20,6:00 PM,Maharashtra,121,3,1.0,3.0,124.0,train,,,,
382.0,26/03/20,6:00 PM,Manipur,1,0,0.0,0.0,1.0,train,,,,
383.0,26/03/20,6:00 PM,Mizoram,1,0,0.0,0.0,1.0,train,,,,
384.0,26/03/20,6:00 PM,Odisha,2,0,0.0,0.0,2.0,train,,,,
385.0,26/03/20,6:00 PM,Puducherry,1,0,0.0,0.0,1.0,train,,,,
386.0,26/03/20,6:00 PM,Punjab,33,0,0.0,1.0,33.0,train,,,,
387.0,26/03/20,6:00 PM,Rajasthan,39,2,3.0,0.0,41.0,train,,,,
388.0,26/03/20,6:00 PM,Tamil Nadu,20,6,1.0,1.0,26.0,train,,,,
389.0,26/03/20,6:00 PM,Telengana,34,10,1.0,0.0,44.0,train,,,,
390.0,26/03/20,6:00 PM,Uttarakhand,4,1,0.0,0.0,5.0,train,,,,
391.0,26/03/20,6:00 PM,Uttar Pradesh,40,1,11.0,0.0,41.0,train,,,,
392.0,26/03/20,6:00 PM,West Bengal,10,0,0.0,1.0,10.0,train,,,,
393.0,27/03/20,10:00 AM,Andaman and Nicobar Islands,1,0,0.0,0.0,1.0,train,,,,
394.0,27/03/20,10:00 AM,Andhra Pradesh,12,0,1.0,0.0,12.0,train,,,,
395.0,27/03/20,10:00 AM,Bihar,6,0,0.0,1.0,6.0,train,,,,
396.0,27/03/20,10:00 AM,Chandigarh,7,0,0.0,0.0,7.0,train,,,,
397.0,27/03/20,10:00 AM,Chhattisgarh,6,0,0.0,0.0,6.0,train,,,,
398.0,27/03/20,10:00 AM,Delhi,35,1,6.0,1.0,36.0,train,,,,
399.0,27/03/20,10:00 AM,Goa,3,0,0.0,0.0,3.0,train,,,,
400.0,27/03/20,10:00 AM,Gujarat,42,1,0.0,3.0,43.0,train,,,,
401.0,27/03/20,10:00 AM,Haryana,16,14,11.0,0.0,30.0,train,,,,
402.0,27/03/20,10:00 AM,Himachal Pradesh,3,0,0.0,1.0,3.0,train,,,,
403.0,27/03/20,10:00 AM,Jammu and Kashmir,13,0,1.0,1.0,13.0,train,,,,
404.0,27/03/20,10:00 AM,Karnataka,55,0,3.0,2.0,55.0,train,,,,
405.0,27/03/20,10:00 AM,Kerala,129,8,11.0,0.0,137.0,train,,,,
406.0,27/03/20,10:00 AM,Ladakh,13,0,3.0,0.0,13.0,train,,,,
407.0,27/03/20,10:00 AM,Madhya Pradesh,20,0,0.0,1.0,20.0,train,,,,
408.0,27/03/20,10:00 AM,Maharashtra,127,3,15.0,4.0,130.0,train,,,,
409.0,27/03/20,10:00 AM,Manipur,1,0,0.0,0.0,1.0,train,,,,
410.0,27/03/20,10:00 AM,Mizoram,1,0,0.0,0.0,1.0,train,,,,
411.0,27/03/20,10:00 AM,Odisha,2,0,0.0,0.0,2.0,train,,,,
412.0,27/03/20,10:00 AM,Puducherry,1,0,0.0,0.0,1.0,train,,,,
413.0,27/03/20,10:00 AM,Punjab,33,0,0.0,1.0,33.0,train,,,,
414.0,27/03/20,10:00 AM,Rajasthan,39,2,3.0,0.0,41.0,train,,,,
415.0,27/03/20,10:00 AM,Tamil Nadu,23,6,1.0,1.0,29.0,train,,,,
416.0,27/03/20,10:00 AM,Telengana,35,10,1.0,0.0,45.0,train,,,,
417.0,27/03/20,10:00 AM,Uttarakhand,4,1,0.0,0.0,5.0,train,,,,
418.0,27/03/20,10:00 AM,Uttar Pradesh,40,1,11.0,0.0,41.0,train,,,,
419.0,27/03/20,10:00 AM,West Bengal,10,0,0.0,1.0,10.0,train,,,,
420.0,28/03/20,6:00 PM,Andhra Pradesh,14,0,1.0,0.0,14.0,train,,,,
421.0,28/03/20,6:00 PM,Andaman and Nicobar Islands,6,0,0.0,0.0,6.0,train,,,,
422.0,28/03/20,6:00 PM,Bihar,9,0,0.0,1.0,9.0,train,,,,
423.0,28/03/20,6:00 PM,Chandigarh,8,0,0.0,0.0,8.0,train,,,,
424.0,28/03/20,6:00 PM,Chhattisgarh,6,0,0.0,0.0,6.0,train,,,,
425.0,28/03/20,6:00 PM,Delhi,38,1,6.0,1.0,39.0,train,,,,
426.0,28/03/20,6:00 PM,Goa,3,0,0.0,0.0,3.0,train,,,,
427.0,28/03/20,6:00 PM,Gujarat,44,1,0.0,3.0,45.0,train,,,,
428.0,28/03/20,6:00 PM,Haryana,19,14,12.0,0.0,33.0,train,,,,
429.0,28/03/20,6:00 PM,Himachal Pradesh,3,0,0.0,1.0,3.0,train,,,,
430.0,28/03/20,6:00 PM,Jammu and Kashmir,20,0,1.0,1.0,20.0,train,,,,
431.0,28/03/20,6:00 PM,Karnataka,55,0,3.0,2.0,55.0,train,,,,
432.0,28/03/20,6:00 PM,Kerala,168,8,11.0,0.0,176.0,train,,,,
433.0,28/03/20,6:00 PM,Ladakh,13,0,3.0,0.0,13.0,train,,,,
434.0,28/03/20,6:00 PM,Madhya Pradesh,30,0,0.0,2.0,30.0,train,,,,
435.0,28/03/20,6:00 PM,Maharashtra,177,3,25.0,5.0,180.0,train,,,,
436.0,28/03/20,6:00 PM,Manipur,1,0,0.0,0.0,1.0,train,,,,
437.0,28/03/20,6:00 PM,Mizoram,1,0,0.0,0.0,1.0,train,,,,
438.0,28/03/20,6:00 PM,Odisha,3,0,0.0,0.0,3.0,train,,,,
439.0,28/03/20,6:00 PM,Puducherry,1,0,0.0,0.0,1.0,train,,,,
440.0,28/03/20,6:00 PM,Punjab,38,0,1.0,1.0,38.0,train,,,,
441.0,28/03/20,6:00 PM,Rajasthan,52,2,3.0,0.0,54.0,train,,,,
442.0,28/03/20,6:00 PM,Tamil Nadu,34,6,2.0,1.0,40.0,train,,,,
443.0,28/03/20,6:00 PM,Telengana,46,10,1.0,0.0,56.0,train,,,,
444.0,28/03/20,6:00 PM,Uttarakhand,4,1,0.0,0.0,5.0,train,,,,
445.0,28/03/20,6:00 PM,Uttar Pradesh,54,1,11.0,0.0,55.0,train,,,,
446.0,28/03/20,6:00 PM,West Bengal,15,0,0.0,1.0,15.0,train,,,,
447.0,29/03/20,7:30 PM,Andhra Pradesh,-,-,1.0,0.0,19.0,train,,,,
448.0,29/03/20,7:30 PM,Andaman and Nicobar Islands,-,-,0.0,0.0,9.0,train,,,,
449.0,29/03/20,7:30 PM,Bihar,-,-,0.0,1.0,11.0,train,,,,
450.0,29/03/20,7:30 PM,Chandigarh,-,-,0.0,0.0,8.0,train,,,,
451.0,29/03/20,7:30 PM,Chhattisgarh,-,-,0.0,0.0,7.0,train,,,,
452.0,29/03/20,7:30 PM,Delhi,-,-,6.0,2.0,49.0,train,,,,
453.0,29/03/20,7:30 PM,Goa,-,-,0.0,0.0,5.0,train,,,,
454.0,29/03/20,7:30 PM,Gujarat,-,-,1.0,5.0,58.0,train,,,,
455.0,29/03/20,7:30 PM,Haryana,-,-,17.0,0.0,33.0,train,,,,
456.0,29/03/20,7:30 PM,Himachal Pradesh,-,-,0.0,1.0,3.0,train,,,,
457.0,29/03/20,7:30 PM,Jammu and Kashmir,-,-,1.0,2.0,31.0,train,,,,
458.0,29/03/20,7:30 PM,Karnataka,-,-,5.0,3.0,76.0,train,,,,
459.0,29/03/20,7:30 PM,Kerala,-,-,15.0,1.0,182.0,train,,,,
460.0,29/03/20,7:30 PM,Ladakh,-,-,3.0,0.0,13.0,train,,,,
461.0,29/03/20,7:30 PM,Madhya Pradesh,-,-,0.0,2.0,30.0,train,,,,
462.0,29/03/20,7:30 PM,Maharashtra,-,-,25.0,6.0,186.0,train,,,,
463.0,29/03/20,7:30 PM,Manipur,-,-,0.0,0.0,1.0,train,,,,
464.0,29/03/20,7:30 PM,Mizoram,-,-,0.0,0.0,1.0,train,,,,
465.0,29/03/20,7:30 PM,Odisha,-,-,0.0,0.0,3.0,train,,,,
466.0,29/03/20,7:30 PM,Puducherry,-,-,0.0,0.0,1.0,train,,,,
467.0,29/03/20,7:30 PM,Punjab,-,-,1.0,1.0,38.0,train,,,,
468.0,29/03/20,7:30 PM,Rajasthan,-,-,3.0,0.0,55.0,train,,,,
469.0,29/03/20,7:30 PM,Tamil Nadu,-,-,4.0,1.0,49.0,train,,,,
470.0,29/03/20,7:30 PM,Telengana,-,-,1.0,1.0,66.0,train,,,,
471.0,29/03/20,7:30 PM,Uttarakhand,-,-,2.0,0.0,7.0,train,,,,
472.0,29/03/20,7:30 PM,Uttar Pradesh,-,-,11.0,0.0,65.0,train,,,,
473.0,29/03/20,7:30 PM,West Bengal,-,-,0.0,1.0,18.0,train,,,,
474.0,30/03/20,9:30 PM,Andhra Pradesh,-,-,1.0,0.0,23.0,train,,,,
475.0,30/03/20,9:30 PM,Andaman and Nicobar Islands,-,-,0.0,0.0,9.0,train,,,,
476.0,30/03/20,9:30 PM,Bihar,-,-,0.0,1.0,15.0,train,,,,
477.0,30/03/20,9:30 PM,Chandigarh,-,-,0.0,0.0,8.0,train,,,,
478.0,30/03/20,9:30 PM,Chhattisgarh,-,-,0.0,0.0,7.0,train,,,,
479.0,30/03/20,9:30 PM,Delhi,-,-,6.0,2.0,87.0,train,,,,
480.0,30/03/20,9:30 PM,Goa,-,-,0.0,0.0,5.0,train,,,,
481.0,30/03/20,9:30 PM,Gujarat,-,-,1.0,6.0,69.0,train,,,,
482.0,30/03/20,9:30 PM,Haryana,-,-,18.0,0.0,36.0,train,,,,
483.0,30/03/20,9:30 PM,Himachal Pradesh,-,-,0.0,1.0,3.0,train,,,,
484.0,30/03/20,9:30 PM,Jammu and Kashmir,-,-,2.0,2.0,48.0,train,,,,
485.0,30/03/20,9:30 PM,Karnataka,-,-,5.0,3.0,83.0,train,,,,
486.0,30/03/20,9:30 PM,Kerala,-,-,19.0,1.0,202.0,train,,,,
487.0,30/03/20,9:30 PM,Ladakh,-,-,3.0,0.0,13.0,train,,,,
488.0,30/03/20,9:30 PM,Madhya Pradesh,-,-,0.0,3.0,47.0,train,,,,
489.0,30/03/20,9:30 PM,Maharashtra,-,-,25.0,8.0,198.0,train,,,,
490.0,30/03/20,9:30 PM,Manipur,-,-,0.0,0.0,1.0,train,,,,
491.0,30/03/20,9:30 PM,Mizoram,-,-,0.0,0.0,1.0,train,,,,
492.0,30/03/20,9:30 PM,Odisha,-,-,0.0,0.0,3.0,train,,,,
493.0,30/03/20,9:30 PM,Puducherry,-,-,0.0,0.0,1.0,train,,,,
494.0,30/03/20,9:30 PM,Punjab,-,-,1.0,1.0,38.0,train,,,,
495.0,30/03/20,9:30 PM,Rajasthan,-,-,3.0,0.0,59.0,train,,,,
496.0,30/03/20,9:30 PM,Tamil Nadu,-,-,4.0,1.0,67.0,train,,,,
497.0,30/03/20,9:30 PM,Telengana,-,-,1.0,1.0,71.0,train,,,,
498.0,30/03/20,9:30 PM,Uttarakhand,-,-,2.0,0.0,7.0,train,,,,
499.0,30/03/20,9:30 PM,Uttar Pradesh,-,-,11.0,0.0,82.0,train,,,,
500.0,30/03/20,9:30 PM,West Bengal,-,-,0.0,1.0,22.0,train,,,,
501.0,30/03/20,9:30 PM,Unassigned,-,-,0.0,0.0,46.0,train,,,,
502.0,31/03/20,8:30 PM,Andhra Pradesh,-,-,1.0,0.0,40.0,train,,,,
503.0,31/03/20,8:30 PM,Andaman and Nicobar Islands,-,-,0.0,0.0,10.0,train,,,,
504.0,31/03/20,8:30 PM,Bihar,-,-,0.0,1.0,15.0,train,,,,
505.0,31/03/20,8:30 PM,Chandigarh,-,-,0.0,0.0,13.0,train,,,,
506.0,31/03/20,8:30 PM,Chhattisgarh,-,-,0.0,0.0,8.0,train,,,,
507.0,31/03/20,8:30 PM,Delhi,-,-,6.0,2.0,97.0,train,,,,
508.0,31/03/20,8:30 PM,Goa,-,-,0.0,0.0,5.0,train,,,,
509.0,31/03/20,8:30 PM,Gujarat,-,-,3.0,6.0,73.0,train,,,,
510.0,31/03/20,8:30 PM,Haryana,-,-,21.0,0.0,40.0,train,,,,
511.0,31/03/20,8:30 PM,Himachal Pradesh,-,-,0.0,1.0,3.0,train,,,,
512.0,31/03/20,8:30 PM,Jammu and Kashmir,-,-,2.0,2.0,54.0,train,,,,
513.0,31/03/20,8:30 PM,Karnataka,-,-,5.0,3.0,83.0,train,,,,
514.0,31/03/20,8:30 PM,Kerala,-,-,19.0,1.0,234.0,train,,,,
515.0,31/03/20,8:30 PM,Ladakh,-,-,3.0,0.0,13.0,train,,,,
516.0,31/03/20,8:30 PM,Madhya Pradesh,-,-,0.0,3.0,47.0,train,,,,
517.0,31/03/20,8:30 PM,Maharashtra,-,-,39.0,9.0,216.0,train,,,,
518.0,31/03/20,8:30 PM,Manipur,-,-,0.0,0.0,1.0,train,,,,
519.0,31/03/20,8:30 PM,Mizoram,-,-,0.0,0.0,1.0,train,,,,
520.0,31/03/20,8:30 PM,Odisha,-,-,0.0,0.0,3.0,train,,,,
521.0,31/03/20,8:30 PM,Puducherry,-,-,0.0,0.0,1.0,train,,,,
522.0,31/03/20,8:30 PM,Punjab,-,-,1.0,3.0,41.0,train,,,,
523.0,31/03/20,8:30 PM,Rajasthan,-,-,3.0,0.0,74.0,train,,,,
524.0,31/03/20,8:30 PM,Tamil Nadu,-,-,4.0,1.0,74.0,train,,,,
525.0,31/03/20,8:30 PM,Telengana,-,-,1.0,1.0,79.0,train,,,,
526.0,31/03/20,8:30 PM,Uttarakhand,-,-,2.0,0.0,7.0,train,,,,
527.0,31/03/20,8:30 PM,Uttar Pradesh,-,-,14.0,0.0,101.0,train,,,,
528.0,31/03/20,8:30 PM,West Bengal,-,-,0.0,2.0,26.0,train,,,,
529.0,31/03/20,8:30 PM,Unassigned,-,-,0.0,0.0,38.0,train,,,,
530.0,01/04/20,7:30 PM,Andhra Pradesh,-,-,1.0,0.0,83.0,train,,,,
531.0,01/04/20,7:30 PM,Andaman and Nicobar Islands,-,-,0.0,0.0,10.0,train,,,,
532.0,01/04/20,7:30 PM,Assam,-,-,0.0,0.0,1.0,train,,,,
533.0,01/04/20,7:30 PM,Bihar,-,-,0.0,1.0,23.0,train,,,,
534.0,01/04/20,7:30 PM,Chandigarh,-,-,0.0,0.0,16.0,train,,,,
535.0,01/04/20,7:30 PM,Chhattisgarh,-,-,2.0,0.0,9.0,train,,,,
536.0,01/04/20,7:30 PM,Delhi,-,-,6.0,2.0,152.0,train,,,,
537.0,01/04/20,7:30 PM,Goa,-,-,0.0,0.0,5.0,train,,,,
538.0,01/04/20,7:30 PM,Gujarat,-,-,5.0,6.0,82.0,train,,,,
539.0,01/04/20,7:30 PM,Haryana,-,-,21.0,0.0,43.0,train,,,,
540.0,01/04/20,7:30 PM,Himachal Pradesh,-,-,0.0,1.0,3.0,train,,,,
541.0,01/04/20,7:30 PM,Jammu and Kashmir,-,-,2.0,2.0,62.0,train,,,,
542.0,01/04/20,7:30 PM,Jharkhand,-,-,0.0,0.0,1.0,train,,,,
543.0,01/04/20,7:30 PM,Karnataka,-,-,8.0,3.0,101.0,train,,,,
544.0,01/04/20,7:30 PM,Kerala,-,-,23.0,2.0,241.0,train,,,,
545.0,01/04/20,7:30 PM,Ladakh,-,-,3.0,0.0,13.0,train,,,,
546.0,01/04/20,7:30 PM,Madhya Pradesh,-,-,0.0,3.0,66.0,train,,,,
547.0,01/04/20,7:30 PM,Maharashtra,-,-,39.0,9.0,302.0,train,,,,
548.0,01/04/20,7:30 PM,Manipur,-,-,0.0,0.0,1.0,train,,,,
549.0,01/04/20,7:30 PM,Mizoram,-,-,0.0,0.0,1.0,train,,,,
550.0,01/04/20,7:30 PM,Odisha,-,-,0.0,0.0,4.0,train,,,,
551.0,01/04/20,7:30 PM,Puducherry,-,-,1.0,0.0,3.0,train,,,,
552.0,01/04/20,7:30 PM,Punjab,-,-,1.0,3.0,42.0,train,,,,
553.0,01/04/20,7:30 PM,Rajasthan,-,-,3.0,0.0,93.0,train,,,,
554.0,01/04/20,7:30 PM,Tamil Nadu,-,-,6.0,1.0,234.0,train,,,,
555.0,01/04/20,7:30 PM,Telengana,-,-,1.0,3.0,96.0,train,,,,
556.0,01/04/20,7:30 PM,Uttarakhand,-,-,2.0,0.0,7.0,train,,,,
557.0,01/04/20,7:30 PM,Uttar Pradesh,-,-,14.0,2.0,103.0,train,,,,
558.0,01/04/20,7:30 PM,West Bengal,-,-,6.0,3.0,37.0,train,,,,
559.0,02/04/20,6:00 PM,Andhra Pradesh,-,-,1.0,1.0,86.0,train,,,,
560.0,02/04/20,6:00 PM,Andaman and Nicobar Islands,-,-,0.0,0.0,10.0,train,,,,
561.0,02/04/20,6:00 PM,Assam,-,-,0.0,0.0,5.0,train,,,,
562.0,02/04/20,6:00 PM,Bihar,-,-,0.0,1.0,24.0,train,,,,
563.0,02/04/20,6:00 PM,Chandigarh,-,-,0.0,0.0,16.0,train,,,,
564.0,02/04/20,6:00 PM,Chhattisgarh,-,-,2.0,0.0,9.0,train,,,,
565.0,02/04/20,6:00 PM,Delhi,-,-,8.0,4.0,219.0,train,,,,
566.0,02/04/20,6:00 PM,Goa,-,-,0.0,0.0,5.0,train,,,,
567.0,02/04/20,6:00 PM,Gujarat,-,-,8.0,7.0,87.0,train,,,,
568.0,02/04/20,6:00 PM,Haryana,-,-,21.0,0.0,43.0,train,,,,
569.0,02/04/20,6:00 PM,Himachal Pradesh,-,-,1.0,1.0,3.0,train,,,,
570.0,02/04/20,6:00 PM,Jammu and Kashmir,-,-,2.0,2.0,62.0,train,,,,
571.0,02/04/20,6:00 PM,Jharkhand,-,-,0.0,0.0,1.0,train,,,,
572.0,02/04/20,6:00 PM,Karnataka,-,-,9.0,3.0,110.0,train,,,,
573.0,02/04/20,6:00 PM,Kerala,-,-,25.0,2.0,265.0,train,,,,
574.0,02/04/20,6:00 PM,Ladakh,-,-,3.0,0.0,13.0,train,,,,
575.0,02/04/20,6:00 PM,Madhya Pradesh,-,-,0.0,6.0,99.0,train,,,,
576.0,02/04/20,6:00 PM,Maharashtra,-,-,42.0,13.0,335.0,train,,,,
577.0,02/04/20,6:00 PM,Manipur,-,-,0.0,0.0,1.0,train,,,,
578.0,02/04/20,6:00 PM,Mizoram,-,-,0.0,0.0,1.0,train,,,,
579.0,02/04/20,6:00 PM,Odisha,-,-,0.0,0.0,4.0,train,,,,
580.0,02/04/20,6:00 PM,Puducherry,-,-,1.0,0.0,3.0,train,,,,
581.0,02/04/20,6:00 PM,Punjab,-,-,1.0,4.0,46.0,train,,,,
582.0,02/04/20,6:00 PM,Rajasthan,-,-,3.0,0.0,108.0,train,,,,
583.0,02/04/20,6:00 PM,Tamil Nadu,-,-,6.0,1.0,234.0,train,,,,
584.0,02/04/20,6:00 PM,Telengana,-,-,1.0,3.0,107.0,train,,,,
585.0,02/04/20,6:00 PM,Uttarakhand,-,-,2.0,0.0,7.0,train,,,,
586.0,02/04/20,6:00 PM,Uttar Pradesh,-,-,14.0,2.0,113.0,train,,,,
587.0,02/04/20,6:00 PM,West Bengal,-,-,6.0,3.0,53.0,train,,,,
588.0,03/04/20,6:00 PM,Andhra Pradesh,-,-,1.0,1.0,132.0,train,,,,
589.0,03/04/20,6:00 PM,Andaman and Nicobar Islands,-,-,0.0,0.0,10.0,train,,,,
590.0,03/04/20,6:00 PM,Arunachal Pradesh,-,-,0.0,0.0,1.0,train,,,,
591.0,03/04/20,6:00 PM,Assam,-,-,0.0,0.0,16.0,train,,,,
592.0,03/04/20,6:00 PM,Bihar,-,-,0.0,1.0,29.0,train,,,,
593.0,03/04/20,6:00 PM,Chandigarh,-,-,0.0,0.0,18.0,train,,,,
594.0,03/04/20,6:00 PM,Chhattisgarh,-,-,3.0,0.0,9.0,train,,,,
595.0,03/04/20,6:00 PM,Delhi,-,-,8.0,4.0,219.0,train,,,,
596.0,03/04/20,6:00 PM,Goa,-,-,0.0,0.0,6.0,train,,,,
597.0,03/04/20,6:00 PM,Gujarat,-,-,10.0,8.0,95.0,train,,,,
598.0,03/04/20,6:00 PM,Haryana,-,-,24.0,0.0,49.0,train,,,,
599.0,03/04/20,6:00 PM,Himachal Pradesh,-,-,1.0,1.0,6.0,train,,,,
600.0,03/04/20,6:00 PM,Jammu and Kashmir,-,-,3.0,2.0,75.0,train,,,,
601.0,03/04/20,6:00 PM,Jharkhand,-,-,0.0,0.0,2.0,train,,,,
